Time,MeasSampleRate,ValidSamples D-RT,ValidSamples D-LT,ValidSamples A1,ValidSamples A2,ValidSamples D-RB,ValidSamples D-LB,ValidSamples_6,ValidSamples B1CW,MeasAGCLevel D-RT_A,MeasAGCLevel D-RT_B,MeasAGCLevel D-LT_A,MeasAGCLevel D-LT_B,MeasAGCLevel A1_A,MeasAGCLevel A1_B,MeasAGCLevel A2_A,MeasAGCLevel A2_B,MeasAGCLevel D-RB_A,MeasAGCLevel D-RB_B,MeasAGCLevel D-LB_A,MeasAGCLevel D-LB_B,MeasAGCLevel_6_A,MeasAGCLevel_6_B,MeasAGCLevel B1CW_A,MeasAGCLevel B1CW_B,SNR D-RT_A,SNR D-RT_B,SNR D-LT_A,SNR D-LT_B,SNR A1_A,SNR A1_B,SNR A2_A,SNR A2_B,SNR D-RB_A,SNR D-RB_B,SNR D-LB_A,SNR D-LB_B,SNR_6_A,SNR_6_B,SNR B1CW_A,SNR B1CW_B,MeasVOS[m/s],MeasVLine[m/s],MeasPressure[bar-a],MeasTemperature[°C],MeasQLine[m³/hr],MeasQBase,MeasStability,MeasPathVOS D-RT[m/s],MeasPathVOS D-LT[m/s],MeasPathVOS A1[m/s],MeasPathVOS A2[m/s],MeasPathVOS D-RB[m/s],MeasPathVOS D-LB[m/s],MeasPathVOS_6[m/s],MeasPathVOS B1CW[m/s],MeasPathVOG D-RT[m/s],MeasPathVOG D-LT[m/s],MeasPathVOG A1[m/s],MeasPathVOG A2[m/s],MeasPathVOG D-RB[m/s],MeasPathVOG D-LB[m/s],MeasPathVOG_6[m/s],MeasPathVOG B1CW[m/s],METERTYPE_T,DataSequence,FwdVolume[m³],RevVolume[m³],TSpare,MeasDiagBits D-RT,MeasDiagBits D-LT,MeasDiagBits A1,MeasDiagBits A2,MeasDiagBits D-RB,MeasDiagBits D-LB,MeasDiagBits_6,MeasDiagBits B1CW,MeasPathPerformance D-RT[%],MeasPathPerformance D-LT[%],MeasPathPerformance A1[%],MeasPathPerformance A2[%],MeasPathPerformance D-RB[%],MeasPathPerformance D-LB[%],VOGRatio D-RT,VOGRatio D-LT,VOGRatio A1,VOGRatio A2,VOGRatio D-RB,VOGRatio D-LB,VOSRatio D-RT,VOSRatio D-LT,VOSRatio A1,VOSRatio A2,VOSRatio D-RB,VOSRatio D-LB,OperationalStatus,Swirl Angle[°],Internal Temp[°C],TransitTimeStDAB_1[s],TransitTimeStDAB_2[s],TransitTimeStDAB_3[s],TransitTimeStDAB_4[s],TransitTimeStDAB_5[s],TransitTimeStDAB_6[s],TransitTimeStDAB_7[s],TransitTimeStDAB_8[s],TransitTimeStDBA_1[s],TransitTimeStDBA_2[s],TransitTimeStDBA_3[s],TransitTimeStDBA_4[s],TransitTimeStDBA_5[s],TransitTimeStDBA_6[s],TransitTimeStDBA_7[s],TransitTimeStDBA_8[s],DSPSampleRate_1[s],DSPSampleRate_2[s],DSPSampleRate_3[s],DSPSampleRate_4[s],DSPSampleRate_5[s],DSPSampleRate_6[s],DSPSampleRate_7[s],DSPSampleRate_8[s],TTimeAB_1[s],TTimeAB_2[s],TTimeAB_3[s],TTimeAB_4[s],TTimeAB_5[s],TTimeAB_6[s],TTimeAB_7[s],TTimeAB_8[s],TTimeBA_1[s],TTimeBA_2[s],TTimeBA_3[s],TTimeBA_4[s],TTimeBA_5[s],TTimeBA_6[s],TTimeBA_7[s],TTimeBA_8[s],Density[kg/m²],Viscosity[Pa s]
7/9/2019 10:31,50,2,2,1,3,3,3,1,2,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,12.47,16.54,11.95,16.02,12.8,15.65,13.07,14.77,16.11,16.77,14.25,18.71,7.68,9.25,7.6,5.09,376.551636,23.381222,50.243627,3.026622,2386.529297,0,0,376.54248,376.493988,376.215881,376.594879,376.734528,376.727936,376.402222,376.399719,21.397921,21.916462,23.79287,23.935846,21.471651,21.369671,23.53196,23.333269,74,3354,8047,3,0,0,0,4,0,0,0,17,262656,100,100,50,100,100,100,0.951133,0.978693,1.080595,1.088502,0.955036,0.949639,0.999971,0.999816,0.99893,1.000138,1.000583,1.000562,16,-0.72205,27.861639,45,30,0,0,0,0,0,0,14,11,0,0,0,0,0,0,2,2,2,3,3,3,2,2,0.00045,0.00045,0.000634,0.000633,0.00045,0.00045,0,0,0.000484,0.000484,0.000688,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:31,50,3,2,2,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,10.72,17.86,15.94,16.01,8.02,15.82,12.41,14.17,14.78,16.46,14.51,22.6,0,10.43,9.35,9.87,376.18576,22.871675,50.243627,3.026622,2334.519775,0,0,376.575562,376.508331,376.486267,376.506165,376.792877,374.245514,376.402222,376.399719,21.469538,21.660776,23.84082,24.021044,21.464554,17.515043,23.53196,23.333269,74,3355,8047,3,0,0,0,8,4,0,0,2117,264264,100,66.666672,66.666672,66.666672,66.666672,100,0.989359,0.999934,1.123179,1.133595,0.989084,0.778746,1.001244,1.001029,1.000959,1.001022,1.001937,0.993817,16,-0.723715,27.86501,0,0,0,32,35,16,0,0,0,0,0,12,5,34,0,0,3,3,3,3,3,2,3,3,0.00045,0.00045,0.000634,0.000633,0.00045,0.00045,0.001443,0.001969,0.000484,0.000485,0.000688,0.000687,0.000484,0.000484,0.001529,0.001507,55,0.000013
7/9/2019 10:31,50,1,2,1,2,2,3,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,12.2,17.87,10.2,16.11,14.86,15.5,11.59,14.64,21.14,18.99,14.77,18.14,6.02,6.8,6.86,4.99,377.023407,24.439842,50.243627,3.026622,2494.583008,0,0,376.588654,376.658875,378.807007,376.630341,376.761322,376.694122,376.402222,376.399719,21.925411,21.648479,27.681206,24.027548,21.513407,21.58543,23.53196,23.333269,74,3356,8048,3,0,4,0,4,0,0,0,2124,2244,50,100,50,100,100,100,0.94136,0.927265,1.250277,1.050578,0.920414,0.924065,0.998617,0.99884,1.005682,0.998749,0.999166,0.998952,16,-0.725713,27.86501,32,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,0.00045,0.00045,0.000634,0.000633,0.00045,0.000455,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:31,50,3,3,0,3,3,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.1,18.15,14.25,20.11,4.81,13.3,9,14.25,13.44,17.2,13.72,15.98,5.03,0,0,0,376.600891,23.425585,50.236161,3.018727,2391.057373,0,0,376.51474,376.549225,378.807007,376.421844,376.707611,376.810944,376.402222,376.399719,21.578213,21.713688,27.681206,23.973352,21.306217,21.4844,23.53196,23.333269,74,3357,8049,3,0,0,0,10244,0,0,0,2132,2133,100,100,0,100,100,66.666672,0.975533,0.983163,0,1.113971,0.960284,0.970263,0.999714,0.999829,0,0.999406,1.000354,1.000697,16,-0.727425,27.868413,0,0,0,0,0,48,0,0,0,0,0,0,0,44,0,0,3,3,3,3,3,3,3,3,0.000449,0.00045,0.000626,0.000633,0.00045,0.00045,0,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:31,50,2,2,2,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,17.34,18.09,17.22,16.88,12.22,17.7,16.15,11.97,15.53,16.38,16.09,15.29,7.82,11.12,5.58,6.61,376.361359,23.204374,50.236161,3.018727,2368.478516,0,0,376.607483,376.426697,376.587158,376.453674,376.644623,375.448547,376.402222,376.399719,21.429468,21.646248,23.745321,24.067451,21.798031,19.80768,23.53196,23.333269,74,3358,8049,3,0,0,0,0,0,0,0,2117,2132,100,100,100,100,100,100,0.964729,0.976394,1.09175,1.109848,0.984588,0.878884,1.000785,1.000208,1.00072,1.000294,1.000903,0.997091,17,-0.729358,27.865136,23,20,0,11,14,0,0,0,20,22,0,21,39,0,0,0,2,2,2,2,2,2,3,3,0.00045,0.00045,0,0.000634,0.00045,0.000449,0,0,0.000484,0.000484,0,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,2,3,2,1,3,3,1,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.68,12.43,12.75,12.47,9.24,14.77,14.41,13.04,16.96,15.9,15.2,18.38,10.18,9.17,8.18,6.6,376.577728,23.436319,50.236161,3.018727,2392.153076,0,0,376.42804,376.649139,376.534607,376.450928,376.696289,376.707306,376.5224,376.399719,21.227217,21.37005,23.957756,24.137266,21.593525,21.696905,23.296461,23.333269,74,3359,8050,3,0,0,0,4,132,0,0,1,2113,66.666672,100,66.666672,33.333336,100,100,0.941294,0.94883,1.088742,1.098692,0.960658,0.966146,0.999523,1.000228,0.999863,0.999596,1.000378,1.000413,16,-0.73118,27.865357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,0.00045,0.00045,0.000634,0.000633,0.000449,0.000452,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,2,3,1,2,3,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,11.32,17.23,12.83,17.49,10.93,15.93,17.07,12.83,20.26,21.91,17,17.25,11.93,10.34,9.05,5.17,376.107666,22.808475,50.236161,3.018727,2328.068848,0,0,376.546204,376.646759,376.37381,376.382446,376.641388,374.05542,376.5224,376.399719,20.976942,21.537977,23.722223,24.03956,21.462915,17.846313,23.296461,23.333269,74,3360,8051,3,0,0,0,9,4,0,0,2132,2132,66.666672,100,33.333336,66.666672,100,66.666672,0.965709,0.996686,1.120413,1.138815,0.992523,0.798567,1.0014,1.001721,1.000849,1.000877,1.001703,0.993459,16,-0.732906,27.872162,0,37,0,0,29,14,0,0,0,22,0,0,13,15,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000633,0.000633,0.00045,0.000449,0.001443,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0.001528,0,55,0.000013
7/9/2019 10:32,50,2,3,2,2,3,2,1,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.81,12.71,15.98,14.37,9.6,14,11.04,15.13,16.27,15.71,11.82,15.71,13.89,8.81,11.4,11.42,376.53479,23.357744,50.236161,3.018727,2384.133057,0,0,376.367615,376.498718,376.464294,376.483429,376.648804,376.74588,379.220978,376.399719,21.257128,21.586023,24.290308,23.720585,21.371689,21.242931,29.211277,23.333269,74,3361,8051,3,0,0,0,1,0,0,4,85,2124,66.666672,100,66.666672,66.666672,100,66.666672,0.94719,0.964673,1.112414,1.080683,0.953268,0.946438,0.999467,0.999885,0.999775,0.999836,1.000363,1.000673,16,-0.734789,27.872162,0,28,0,0,23,0,0,0,0,15,0,0,21,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000634,0.000634,0.00045,0.000455,0,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,2,3,3,2,2,3,1,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,12.94,14.73,11.79,21.48,11.69,12.02,12.16,16.99,15.51,18.73,13.22,14.48,6.35,6.4,8.54,9.97,376.608063,23.465338,50.236161,3.018727,2395.11499,0,0,376.388885,376.793793,376.561554,376.462402,376.780304,376.661407,377.789337,376.399719,21.43932,21.53755,24.023203,23.93943,21.505241,21.867277,29.329714,23.333269,74,3362,8052,3,0,0,0,0,0,0,0,68,2132,66.666672,100,100,66.666672,66.666672,100,0.949712,0.954895,1.089104,1.084483,0.953189,0.972357,0.999302,1.000592,0.999852,0.999536,1.000549,1.00017,16,-0.736303,27.871406,0,23,0,0,21,0,0,0,0,18,0,0,23,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000633,0.000634,0.00045,0.00045,0.001422,0,0.000484,0.000484,0.000688,0.000687,0.000484,0.000484,0.001529,0,55,0.000013
7/9/2019 10:32,50,3,2,2,2,2,3,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,12.34,17.81,13.88,17.68,10.04,14.37,8.49,10.83,18.85,15.76,14.83,17.62,9.04,10.7,3.92,14.26,376.632843,23.356157,50.236161,3.018727,2383.970947,0,0,376.567139,376.707642,376.537445,376.501801,376.813263,376.66983,377.789337,376.399719,21.343393,21.375132,23.857485,23.897318,21.723682,21.478298,29.329714,23.333269,74,3363,8052,3,0,0,0,1,0,0,0,2132,2117,100,66.666672,66.666672,66.666672,66.666672,100,0.950015,0.951696,1.08623,1.088438,0.970226,0.957169,0.999791,1.000238,0.999696,0.999582,1.000575,1.000118,16,-0.737788,27.870051,0,10,38,0,0,20,0,0,0,40,34,0,0,48,0,0,3,3,3,3,3,3,3,3,0.00045,0.000449,0.000633,0.000634,0.00045,0.000449,0.001427,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0.001535,0,55,0.000013
7/9/2019 10:32,50,2,1,2,2,2,2,1,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.23,12.06,14.45,14.48,11.75,14.85,9.14,12.8,14.93,18.56,14.81,21.85,9.98,9.9,3.52,10.08,376.635498,23.384342,50.236161,3.018727,2386.8479,0,0,376.655487,376.698059,376.542206,376.466797,376.648254,376.802368,375.672668,376.399719,21.319202,21.412306,23.770887,24.169954,21.66766,21.386715,21.831001,23.333269,74,3364,8053,3,0,0,4,0,0,0,0,68,2077,100,50,100,100,100,100,0.9483,0.95323,1.080929,1.103079,0.966796,0.951874,1.000064,1.000199,0.999703,0.999463,1.000041,1.000532,16,-0.739327,27.869263,30,0,0,0,0,38,0,0,23,0,0,0,0,22,0,0,2,2,2,2,2,2,3,3,0.00045,0.00045,0.000634,0.000634,0.000449,0.00045,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,3,3,2,2,3,3,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,16.85,17.31,16.74,17.23,10.23,16.92,10.03,13.82,16.01,17.48,14.77,19.67,0,7.18,3.88,6.86,376.654633,23.461254,50.236161,3.018727,2394.698242,0,0,376.617584,376.588226,376.672668,376.527924,376.641785,376.879761,375.672668,376.399719,21.341778,21.237164,24.277679,24.122192,21.378263,21.551508,21.831001,23.333269,74,3365,8054,3,0,0,0,0,4,0,0,2069,2116,100,100,66.666672,66.666672,100,100,0.947961,0.942438,1.107246,1.098597,0.949889,0.959063,0.999882,0.999788,1.000057,0.999596,0.999959,1.000717,16,-0.741162,27.877518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,0.00045,0.00045,0.000634,0.000633,0.00045,0.00045,0.001448,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0.001529,0,55,0.000013
7/9/2019 10:32,50,2,2,2,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.49,17.17,14.63,19.16,10.55,16.53,10.91,13.38,18.51,16.2,13.19,18.41,10.25,8.28,4.98,7.16,375.828033,22.233307,50.236161,3.018727,2269.361328,0,0,376.524139,374.1138,374.67923,376.538818,376.542267,376.569977,375.672668,376.399719,21.331594,17.67383,21.177437,24.191793,21.235382,21.728477,21.831001,23.333269,74,3366,8054,3,0,0,0,4,0,0,0,264205,2053,66.666672,66.666672,66.666672,100,100,100,1.006142,0.805812,0.99742,1.172688,1.000695,1.028713,1.002223,0.994531,0.996334,1.00227,1.002281,1.00237,16,-0.742927,27.877518,31,15,0,0,17,36,0,0,9,12,0,0,5,19,0,0,3,3,3,2,2,2,3,3,0.00045,0.00045,0.000633,0.000633,0.00045,0.000449,0,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,2,2,1,2,2,2,0,1,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,21.03,15.24,12.21,17.11,16.52,12.72,12.97,13.55,16.24,15.66,15.75,17.2,0,0,14.46,5.71,376.058319,23.613718,50.245384,3.017211,2410.260254,0,0,375.355774,376.492981,375.026428,376.425293,376.457275,376.59198,375.672668,376.399719,19.279617,21.134233,26.136045,23.955336,21.700323,21.396614,21.831001,23.333269,74,3367,8055,3,0,0,0,4,0,0,0,264277,644,100,100,50,66.666672,66.666672,66.666672,0.843211,0.939567,1.216013,1.092386,0.969614,0.953456,0.997759,1.001387,0.996709,1.001171,1.001273,1.001703,16,-0.744226,27.874556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,2,2,0.00045,0.000455,0.000639,0.000633,0.00045,0.00045,0,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,3,3,3,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.4,15.18,17.52,17.88,13.65,17.91,9.65,10.99,17.72,20.08,16.08,14.32,0.1,7.92,7.19,4.63,376.585846,23.35536,50.245384,3.017211,2383.889648,0,0,376.547882,376.772339,376.462769,376.514679,376.677795,376.539673,375.672668,376.399719,21.328413,21.730804,23.901829,23.749071,21.586428,21.461443,21.831001,23.333269,74,3368,8056,3,0,0,0,0,0,0,0,264257,2124,100,100,100,100,100,100,0.948523,0.96989,1.087869,1.079416,0.962206,0.95557,0.999879,1.000594,0.999608,0.999773,1.000293,0.999853,16,-0.745283,27.871091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,3,3,0.000453,0.00045,0.000634,0.000634,0.00045,0.00045,0,0.001935,0.000484,0.000484,0.000693,0.000688,0.000484,0.000484,0,0.00155,55,0.000013
7/9/2019 10:32,50,2,2,2,1,3,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,18.96,13.26,17.1,16.22,15.82,14.7,13.2,15.36,14.46,19.77,16.31,18.11,5.58,11.69,2.75,6.27,376.593262,23.393755,50.245384,3.017211,2387.808594,0,0,376.279999,376.992371,376.722626,376.320038,376.614899,376.629608,375.672668,376.399719,21.331785,21.831953,23.944984,23.732882,21.482357,21.697285,21.831001,23.333269,74,3369,8056,3,0,0,0,0,4,0,4,264260,2180,100,100,100,33.333336,100,66.666672,0.946485,0.972996,1.087654,1.075947,0.954442,0.965835,0.999002,1.001272,1.000412,0.99913,1.000069,1.000116,16,-0.745708,27.873832,19,15,24,0,0,0,0,0,9,17,54,0,0,0,0,0,2,2,2,3,3,3,2,2,0.00045,0.000449,0.000634,0.000634,0.00045,0.00045,0,0,0.000484,0.000484,0.000688,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,2,3,2,2,3,2,1,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,13.52,12.55,16.86,17.76,13.06,13.1,8.94,14,14.61,14.45,12.21,18.93,5.91,5.43,7.02,5.2,376.485596,22.956871,50.245384,3.017211,2343.21582,0,0,376.778473,376.613495,375.66684,376.351349,376.752899,376.75058,372.882782,376.399719,21.40789,21.457598,22.407825,23.933069,21.248131,21.449955,16.325443,23.333269,74,3370,8057,3,0,4,0,4,0,0,0,65,2133,66.666672,100,66.666672,66.666672,100,66.666672,0.968713,0.971399,1.02322,1.108306,0.960096,0.970986,1.000934,1.000408,0.997391,0.999572,1.000852,1.000845,16,-0.746523,27.882842,0,0,0,0,9,0,0,0,0,0,0,0,34,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.000449,0.000633,0.000634,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,3,3,1,3,3,3,1,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.77,19.27,12.32,18.95,16.01,13.46,13.87,15.07,13.32,15,17.84,16.99,17.53,13.49,6.09,0,376.303986,23.42384,50.245384,3.017211,2390.879395,0,0,376.438904,376.625092,376.505707,376.448578,376.759033,375.046692,384.786072,376.399719,21.483852,21.704859,24.000248,23.899574,21.55863,21.409029,18.068836,23.333269,74,3371,8058,3,0,0,0,4,0,0,0,85,2133,100,100,33.333336,100,100,100,0.954224,0.965937,1.090366,1.0848,0.958182,0.950269,1.00043,1.001024,1.000643,1.000461,1.001451,0.995993,16,-0.747368,27.882842,0,48,0,0,8,0,0,0,0,13,0,0,12,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000636,0.000634,0.00045,0.00045,0.001469,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0.00153,0,55,0.000013
7/9/2019 10:32,50,3,2,2,2,3,3,0,0,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,13.54,16.63,14.1,19.75,12.92,15.71,10.24,16.79,17.19,16.76,13.16,18.65,10.48,9.15,0,6.17,376.390717,23.29748,50.245384,3.017211,2377.981689,0,0,376.706177,376.701263,375.809265,375.702484,376.669342,376.755554,384.786072,376.399719,21.320484,21.674664,24.776876,22.736341,21.44224,21.493301,18.068836,23.333269,74,3372,8058,3,0,0,0,4,1,0,0,2117,2133,100,66.666672,66.666672,66.666672,100,100,0.95076,0.969617,1.140036,1.026865,0.957229,0.959946,1.001006,1.00099,0.998147,0.997807,1.000888,1.001163,16,-0.748187,27.881551,32,15,0,18,33,345,0,0,18,11,0,56,71,338,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000633,0.000634,0.00045,0.000452,0.001421,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000486,0.001485,0,55,0.000013
7/9/2019 10:32,50,3,3,2,3,2,2,1,1,31.2,34.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,11.63,18.18,14.5,18.18,10.6,22.21,10.27,14.84,12.79,17.42,11,18.14,6.6,9.74,9.54,12.17,376.545898,23.395802,50.245384,3.017211,2388.017578,0,0,376.535034,376.487061,376.505219,376.458923,376.765503,376.523499,379.012787,343.761993,21.484232,21.459829,24.062656,23.912987,21.353338,21.509443,28.344242,-43.767185,74,3373,8059,3,0,0,0,4,0,0,0,68,5,100,100,66.666672,100,66.666672,66.666672,0.95657,0.955276,1.09655,1.088245,0.949635,0.957908,0.999965,0.999812,0.99987,0.999723,1.0007,0.999929,16,-0.748988,27.878337,18,0,0,0,25,41,0,0,57,0,0,0,28,10,0,0,3,3,3,3,3,3,3,3,0.00045,0.000449,0.000634,0.000636,0.00045,0.00045,0,0,0.000484,0.000484,0.00069,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,3,2,1,1,2,2,0,0,31.2,36.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,13.06,17.88,14.95,19.57,8.44,15.9,10.43,14.78,14.15,14.7,17.75,17.31,12.55,9.72,13.17,0,376.509918,23.391487,50.245384,3.017211,2387.577148,0,0,376.637878,376.48053,376.370331,376.207123,376.674683,376.689026,379.012787,343.761993,21.45323,21.971464,23.843813,23.908855,21.371593,21.391582,28.344242,-43.767185,74,3374,8060,3,0,0,0,4,4,0,0,2116,2129,100,100,50,50,100,100,0.953584,0.98114,1.082857,1.086453,0.949267,0.950323,1.000408,0.999906,0.999555,0.999035,1.000525,1.000571,16,-0.749692,27.877581,11,38,0,53,0,0,0,0,21,18,0,17,0,0,0,0,3,2,2,2,2,2,3,3,0.00045,0.00045,0.000633,0.000634,0.00045,0.00045,0.001425,0.001729,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0.001528,0.001535,55,0.000013
7/9/2019 10:32,50,2,2,1,2,3,2,1,1,31.2,36.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,9.78,17.75,17.09,16.12,8.65,14.32,10.26,16.1,20.32,16.79,14.88,17.71,6.83,10.54,5.8,7.03,376.643768,23.476456,50.245384,3.017211,2396.25,0,0,376.736023,376.640778,376.42041,376.573029,376.746979,376.745331,375.802521,343.761993,21.378454,21.92477,24.189823,23.813711,21.489502,21.563757,21.734158,-43.767185,74,3375,8060,3,0,0,0,4,0,0,0,17,644,100,66.666672,33.333336,66.666672,100,66.666672,0.946104,0.974995,1.097839,1.077092,0.951954,0.955872,1.000294,0.999991,0.999288,0.999775,1.000329,1.000324,16,-0.750793,27.885993,30,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2,3,3,3,3,3,2,2,0.00045,0.00045,0.000634,0.000634,0.00045,0.00045,0,0,0.000484,0.000485,0.000688,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:32,50,3,3,1,1,2,2,0,1,31.2,35.2,31.2,34.2,30.2,35.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,13.54,17.3,16.07,16.89,7.23,14.75,14.34,18.59,16.61,14.28,18.24,15.73,0,8.12,7.53,10.96,376.585052,23.414429,50.245384,3.017211,2389.918701,0,0,376.648987,376.53299,376.444824,376.491302,376.739746,376.652313,375.802521,343.761993,21.306503,21.520767,23.872156,24.018314,21.677061,21.599197,21.734158,-43.767185,74,3376,8061,3,0,0,0,4,4,0,0,2117,597,100,100,33.333336,50,100,100,0.94538,0.956706,1.083897,1.091983,0.964995,0.960863,1.000204,0.999834,0.999553,0.999701,1.000493,1.000214,16,-0.75193,27.885993,0,0,0,0,4,0,0,0,0,0,0,0,57,0,0,0,3,3,3,2,2,2,3,3,0.00045,0.000449,0.000633,0.000634,0.00045,0.00045,0.001448,0.00182,0.000484,0.000484,0.000688,0.000687,0.000484,0.000484,0.001528,0.001528,55,0.000013
